"RB","10","2","21","Jamaal Charles","KC @  SEA",""
"RB","11","6","16","Darren McFadden","OAK vs.  MIA",""
"RB","12","2","23","Ahmad Bradshaw","NYG vs.  JAC",""
"RB","13","6","21","Michael Turner","ATL vs.  GB",""
"RB","14","11","21","LaDainian Tomlinson","NYJ vs.  CIN",""
"RB","15","5","24","Knowshon Moreno","DEN vs.  STL",""
"RB","16","9","25","BenJarvus Green-Ellis","NE @  DET",""
"RB","17","13","22","LeSean McCoy","PHI @  CHI","Probable: Shoulder"
"RB","18","5","36","Mike Tolbert","SD @  IND",""
"RB","19","15","28","Matt Forte","CHI vs.  PHI",""
"RB","20","16","32","Thomas Jones","KC @  SEA",""
"RB","21","2","32","Fred Jackson","BUF vs.  PIT",""
"RB","22","16","27","LeGarrette Blount","TB @  BAL",""
"RB","23","20","40","Mike Goodson","CAR @  CLE",""
"RB","24","12","36","Keiland Williams","WAS vs.  MIN",""
"RB","25","15","50","Cedric Benson","CIN @  NYJ",""
"RB","26","21","37","Felix Jones","DAL vs.  NO","Questionable: Hip"
"RB","27","23","34","Ronnie Brown","MIA @  OAK",""
"RB","28","22","39","Danny Woodhead","NE @  DET",""
"RB","29","16","37","Brandon Jackson","GB @  ATL",""
"RB","30","24","39","Shonn Greene","NYJ vs.  CIN",""
"RB","31","26","49","Donald Brown","IND vs.  SD",""
"RB","32","25","59","Maurice Morris","DET vs.  NE",""
"RB","33","21","44","Brandon Jacobs","NYG vs.  JAC",""
"RB","34","23","48","Christopher Ivory","NO @  DAL","Questionable: Shoulder"
"RB","35","14","49","Reggie Bush","NO @  DAL","Probable: Leg"
"RB","36","23","44","Marshawn Lynch","SEA vs.  KC",""
"RB","37","29","46","Chris "Beanie" Wells","ARI vs.  SF",""
"RB","38","26","46","Justin Forsett","SEA vs.  KC",""
"RB","39","26","53","Jahvid Best","DET vs.  NE","Questionable: Toe"
"RB","40","31","47","Tim Hightower","ARI vs.  SF",""
"RB","41","32","45","Ricky Williams","MIA @  OAK",""
"RB","42","19","72","Joseph Addai","IND vs.  SD","Questionable: Shoulder"
"RB","43","20","73","Ryan Mathews","SD @  IND","Questionable: Ankle"
"RB","44","33","49","Darren Sproles","SD @  IND",""
"RB","45","32","51","Michael Bush","OAK vs.  MIA",""
"RB","46","27","50","Clinton Portis","WAS vs.  MIN",""
"RB","47","34","53","Carnell "Cadillac" Williams","TB @  BAL",""
"RB","48","35","74","Javarris James","IND vs.  SD",""
"RB","49","30","75","Pierre Thomas","NO @  DAL","Questionable: Ankle"
"RB","50","35","55","Chester Taylor","CHI vs.  PHI",""
"RB","51","35","77","Mike Hart","IND vs.  SD","Questionable: Ankle"
"RB","52","35","74","Jonathan Stewart","CAR @  CLE","Questionable: Concussion"
"RB","53","36","57","Marion Barber","DAL vs.  NO",""
"RB","54","37","76","Ryan Torain","WAS vs.  MIN","Questionable: Hamstring"
"RB","55","42","59","Jason Snelling","ATL vs.  GB",""
"RB","56","42","50","Willis McGahee","BAL vs.  TB",""
"RB","57","43","71","Ladell Betts","NO @  DAL","Questionable: Head"
"RB","58","44","68","Jerome Harrison","PHI @  CHI",""
"RB","59","45","65","Toby Gerhart","MIN @  WAS",""
"RB","60","45","57","Mewelde Moore","PIT @  BUF",""
"RB","61","46","46","Laurence Maroney","DEN vs.  STL",""
"RB","62","47","79","Kenneth Darby","STL @  DEN",""
"RB","63","47","72","John Kuhn","GB @  ATL",""
"RB","64","48","107","Lance Ball","DEN vs.  STL",""
"RB","65","48","87","Mike Bell","CLE vs.  CAR",""
"RB","66","48","86","Tashard Choice","DAL vs.  NO",""
"RB","67","48","64","Derrick Ward","HOU vs.  TEN",""
"RB","68","49","82","Isaac Redman","PIT @  BUF",""
"RB","69","49","78","Brian Leonard","CIN @  NYJ",""
"RB","70","51","81","Julius Jones","NO @  DAL",""
"RB","71","51","59","C.J. Spiller","BUF vs.  PIT","Questionable: Hamstring"
"RB","72","52","85","Mike Sellers","WAS vs.  MIN",""
"RB","73","52","80","LaRod Stephens-Howling","ARI vs.  SF","Questionable: Hamstring"
"RB","74","53","108","Jerome Felton","DET vs.  NE",""
"RB","75","53","88","Danny Ware","NYG vs.  JAC",""
"RB","76","53","73","Javon Ringer","TEN @  HOU",""
"RB","77","54","75","Bernard Scott","CIN @  NYJ",""
"RB","78","55","82","Earnest Graham","TB @  BAL","Questionable: Hamstring"
"RB","79","55","65","Marcel Reece","OAK vs.  MIA",""
"RB","80","56","80","Jacob Hester","SD @  IND",""
"WR","1","1","11","Greg Jennings","GB @  ATL",""
"WR","2","1","11","Calvin Johnson","DET vs.  NE",""
"WR","3","1","8","Dwayne Bowe","KC @  SEA",""
"WR","4","1","8","Roddy White","ATL vs.  GB",""
"WR","5","1","19","Andre Johnson","HOU vs.  TEN",""
"WR","6","1","10","Brandon Lloyd","DEN vs.  STL",""
"WR","7","4","15","Reggie Wayne","IND vs.  SD",""
"WR","8","2","27","Marques Colston","NO @  DAL",""
"WR","9","3","18","Mike Wallace","PIT @  BUF",""
"WR","10","5","21","Larry Fitzgerald","ARI vs.  SF",""
"WR","11","4","33","DeSean Jackson","PHI @  CHI",""
"WR","12","3","31","Steve Johnson","BUF vs.  PIT",""
"WR","13","8","29","Santonio Holmes","NYJ vs.  CIN",""
"WR","14","4","28","Mario Manningham","NYG vs.  JAC",""
"WR","15","13","25","Mike Williams","TB @  BAL",""
"WR","16","5","55","Dez Bryant","DAL vs.  NO",""
"WR","17","13","27","Vincent Jackson","SD @  IND",""
"WR","18","12","33","Jeremy Maclin","PHI @  CHI",""
"WR","19","15","31","Santana Moss","WAS vs.  MIN","Questionable: Hamstring"
"WR","20","8","39","Terrell Owens","CIN @  NYJ",""
"WR","21","12","52","Miles Austin","DAL vs.  NO",""
"WR","22","15","34","Anquan Boldin","BAL vs.  TB",""
"WR","23","9","45","Percy Harvin","MIN @  WAS",""
"WR","24","14","45","Wes Welker","NE @  DET",""
"WR","25","19","53","Braylon Edwards","NYJ vs.  CIN",""
"WR","26","10","54","Mike Thomas","JAC @  NYG",""
"WR","27","19","56","Nate Burleson","DET vs.  NE",""
"WR","28","14","56","Michael Crabtree","SF @  ARI",""
"WR","29","16","47","Malcom Floyd","SD @  IND","Questionable: Hamstring"
"WR","30","12","45","Steve Breaston","ARI vs.  SF",""
"WR","31","22","64","Chad Ochocinco","CIN @  NYJ",""
"WR","32","5","48","Johnny Knox","CHI vs.  PHI",""
"WR","33","16","51","Sidney Rice","MIN @  WAS",""
"WR","34","9","84","Nate Washington","TEN @  HOU",""
"WR","35","16","52","Hines Ward","PIT @  BUF",""
"WR","36","22","49","James Jones","GB @  ATL",""
"WR","37","16","63","Mike Williams","SEA vs.  KC","Questionable: Foot"
"WR","38","24","54","Pierre Garcon","IND vs.  SD",""
"WR","39","24","67","Deion Branch","NE @  DET",""
"WR","40","25","48","Danny Amendola","STL @  DEN",""
"WR","41","24","69","Randy Moss","TEN @  HOU",""
"WR","42","23","62","Lee Evans","BUF vs.  PIT",""
"WR","43","28","51","Jabar Gaffney","DEN vs.  STL",""
"WR","44","19","93","Brandon Marshall","MIA @  OAK","Questionable: Hamstring"
"WR","45","34","61","Lance Moore","NO @  DAL",""
"WR","46","31","118","Blair White","IND vs.  SD",""
"WR","47","36","66","Steve Smith","CAR @  CLE",""
"WR","48","32","62","Robert Meachem","NO @  DAL",""
"WR","49","39","60","Donald Driver","GB @  ATL",""
"WR","50","14","61","Anthony Armstrong","WAS vs.  MIN",""
"WR","51","28","64","Derek Hagan","NYG vs.  JAC",""
"WR","52","36","76","Brandon Gibson","STL @  DEN",""
"WR","53","34","61","Derrick Mason","BAL vs.  TB",""
"WR","54","28","69","Austin Collie","IND vs.  SD","Out: Concussion"
"WR","55","18","71","Josh Morgan","SF @  ARI",""
"WR","56","31","81","Jacoby Ford","OAK vs.  MIA",""
"WR","57","40","74","Brian Hartline","MIA @  OAK",""
"WR","58","28","91","Emmanuel Sanders","PIT @  BUF",""
"WR","59","44","72","Eddie Royal","DEN vs.  STL",""
"WR","60","35","94","Mike Sims-Walker","JAC @  NYG","Questionable: Ankle"
"WR","61","37","72","David Gettis","CAR @  CLE",""
"WR","62","42","73","Ben Obomanu","SEA vs.  KC",""
"WR","63","41","71","Josh Cribbs","CLE vs.  CAR","Questionable: Toe"
"WR","64","41","65","Kevin Walter","HOU vs.  TEN",""
"WR","65","42","68","Mohamed Massaquoi","CLE vs.  CAR",""
"WR","66","45","96","Darrius Heyward-Bey","OAK vs.  MIA","Questionable: Hamstring"
"WR","67","43","102","Deon Butler","SEA vs.  KC",""
"WR","68","43","75","Louis Murphy","OAK vs.  MIA",""
"WR","69","44","88","Brandon Tate","NE @  DET",""
"WR","70","46","65","Devin Hester","CHI vs.  PHI",""
"WR","71","47","126","Devin Aromashodu","CHI vs.  PHI",""
"WR","72","47","83","Jason Avant","PHI @  CHI",""
"WR","73","48","83","Chansi Stuckey","CLE vs.  CAR",""
"WR","74","48","73","Davone Bess","MIA @  OAK",""
"WR","75","50","100","Devery Henderson","NO @  DAL",""
"WR","76","50","81","Brandon Stokley","SEA vs.  KC",""
"WR","77","52","73","Michael Jenkins","ATL vs.  GB",""
"WR","78","54","103","Laurent Robinson","STL @  DEN",""
"WR","79","55","97","Jordan Shipley","CIN @  NYJ",""
"WR","80","56","77","Earl Bennett","CHI vs.  PHI",""
"WR","81","57","98","Golden Tate","SEA vs.  KC","Questionable: Ankle"
"WR","82","58","103","Early Doucet","ARI vs.  SF","Questionable: Concussion"
"WR","83","58","102","Justin Gage","TEN @  HOU",""
"WR","84","58","86","Dexter McCluster","KC @  SEA","Questionable: Ankle"
"WR","85","59","102","Brandon LaFell","CAR @  CLE","Questionable: Head"
"WR","86","61","98","Bernard Berrian","MIN @  WAS","Questionable: Groin"
"WR","87","63","124","Legedu Naanee","SD @  IND","Questionable: Hamstring"
"WR","88","65","117","Duke Calhoun","NYG vs.  JAC",""
"WR","89","66","90","Jordy Nelson","GB @  ATL",""
"WR","90","67","88","Jacoby Jones","HOU vs.  TEN",""
"WR","91","67","82","Arrelious Benn","TB @  BAL",""
"WR","92","68","105","Joey Galloway","WAS vs.  MIN",""
"WR","93","68","100","Chris Chambers","KC @  SEA",""
"WR","94","69","102","Tiquan Underwood","JAC @  NYG",""
"WR","95","69","84","T.J. Houshmandzadeh","BAL vs.  TB",""
"WR","96","70","114","Kassim Osgood","JAC @  NYG",""
"WR","97","70","99","Antwaan Randle El","PIT @  BUF",""
"WR","98","70","95","Roy Williams","DAL vs.  NO",""
"WR","99","73","104","Sammie Stroughter","TB @  BAL",""
"WR","100","73","99","Demaryius Thomas","DEN vs.  STL","Out: Ankle"
"TE","1","1","23","Jacob Tamme","IND vs.  SD",""
"TE","2","2","16","Brandon Pettigrew","DET vs.  NE",""
"TE","3","2","14","Marcedes Lewis","JAC @  NYG",""
"TE","4","3","10","Chris Cooley","WAS vs.  MIN",""
"TE","5","2","20","Vernon Davis","SF @  ARI","Questionable: Ankle"
"TE","6","2","16","Jason Witten","DAL vs.  NO",""
"TE","7","3","17","Todd Heap","BAL vs.  TB",""
"TE","8","1","22","Greg Olsen","CHI vs.  PHI",""
"TE","9","3","25","Zach Miller","OAK vs.  MIA","Probable: Foot"
"TE","10","3","21","Tony Gonzalez","ATL vs.  GB",""
"TE","11","1","9","Antonio Gates","SD @  IND","Questionable: Foot"
"TE","12","2","31","Kevin Boss","NYG vs.  JAC","Probable: Back"
"TE","13","4","25","Aaron Hernandez","NE @  DET",""
"TE","14","4","32","Joel Dreessen","HOU vs.  TEN",""
"TE","15","5","23","Dustin Keller","NYJ vs.  CIN",""
"TE","16","1","38","Benjamin Watson","CLE vs.  CAR","Questionable: Ankle"
"TE","17","4","23","Visanthe Shiancoe","MIN @  WAS",""
"TE","18","11","23","Heath Miller","PIT @  BUF",""
"TE","19","8","44","Jimmy Graham","NO @  DAL",""
"TE","20","9","32","Bo Scaife","TEN @  HOU",""
"TE","21","12","19","Kellen Winslow","TB @  BAL","Probable: Knee"
"TE","22","8","40","Tony Moeaki","KC @  SEA","Questionable: Head"
"TE","23","10","36","Rob Gronkowski","NE @  DET",""
"TE","24","12","22","Jermaine Gresham","CIN @  NYJ",""
"TE","25","11","43","Randy McMichael","SD @  IND","Questionable: Hamstring"
"TE","26","15","35","Delanie Walker","SF @  ARI",""
"TE","27","16","33","Brent Celek","PHI @  CHI",""
"TE","28","16","26","Anthony Fasano","MIA @  OAK",""
"TE","29","18","39","Owen Daniels","HOU vs.  TEN","Questionable: Hamstring"
"TE","30","20","42","David Thomas","NO @  DAL",""
"TE","31","20","39","Jeremy Shockey","NO @  DAL","Questionable: Ribs"
"TE","32","22","45","Michael Hoomanawanui","STL @  DEN",""
"TE","33","23","43","Tony Scheffler","DET vs.  NE","Doubtful: Ribs"
"TE","34","23","39","Evan Moore","CLE vs.  CAR",""
"TE","35","23","38","John Carlson","SEA vs.  KC",""
"K","1","1","12","David Akers","PHI @  CHI",""
"K","2","1","17","Rob Bironas","TEN @  HOU",""
"K","3","1","11","Matt Bryant","ATL vs.  GB",""
"K","4","1","17","Sebastian Janikowski","OAK vs.  MIA",""
"K","5","2","25","Dan Carpenter","MIA @  OAK",""
"K","6","2","29","Adam Vinatieri","IND vs.  SD",""
"K","7","3","25","Mason Crosby","GB @  ATL",""
"K","8","2","27","Nick Folk","NYJ vs.  CIN",""
"K","9","1","21","Billy Cundiff","BAL vs.  TB",""
"K","10","2","22","Neil Rackers","HOU vs.  TEN",""
"K","11","4","18","Lawrence Tynes","NYG vs.  JAC",""
"K","12","2","27","Nate Kaeding","SD @  IND",""
"K","13","6","32","Matt Prater","DEN vs.  STL",""
"K","14","3","19","Olindo Mare","SEA vs.  KC",""
"K","15","7","20","Garrett Hartley","NO @  DAL",""
"K","16","2","30","Jay Feely","ARI vs.  SF",""
"K","17","8","26","Robbie Gould","CHI vs.  PHI",""
"K","18","2","27","Shayne Graham","NE @  DET",""
"K","19","4","25","Phil Dawson","CLE vs.  CAR",""
"K","20","6","31","Ryan Longwell","MIN @  WAS",""
"K","21","3","33","Joe Nedney","SF @  ARI","Questionable: Knee"
"K","22","1","30","Shaun Suisham","PIT @  BUF",""
"K","23","7","30","Ryan Succop","KC @  SEA",""
"K","24","9","31","Jason Hanson","DET vs.  NE","Out: Knee"
"K","25","8","26","Graham Gano","WAS vs.  MIN",""
"K","26","9","32","John Kasay","CAR @  CLE",""
"K","27","12","28","Dave Rayner","DET vs.  NE",""
"K","28","13","28","Josh Scobee","JAC @  NYG",""
"K","29","13","32","Josh Brown","STL @  DEN",""
"K","30","15","15","Mike Nugent","CIN @  NYJ","IR: Put on official NFL IR list 11/15/2010"
"K","31","17","31","Connor Barth","TB @  BAL",""
"K","32","19","31","David Buehler","DAL vs.  NO",""
"DST","1","1","3","Pittsburgh Steelers","PIT @  BUF",""
"DST","2","1","15","New York Jets","NYJ vs.  CIN",""
"DST","3","1","13","Cleveland Browns","CLE vs.  CAR",""
"DST","4","2","10","Philadelphia Eagles","PHI @  CHI",""
"DST","5","1","12","New York Giants","NYG vs.  JAC",""
"DST","6","5","15","San Francisco 49ers","SF @  ARI",""
"DST","7","1","20","Green Bay Packers","GB @  ATL",""
"DST","8","3","18","Baltimore Ravens","BAL vs.  TB",""
"DST","9","5","29","Oakland Raiders","OAK vs.  MIA",""
"DST","10","6","15","New Orleans Saints","NO @  DAL",""
"DST","11","5","22","Tennessee Titans","TEN @  HOU",""
"DST","12","8","26","Chicago Bears","CHI vs.  PHI",""
"DST","13","5","21","New England Patriots","NE @  DET",""
"DST","14","7","26","Kansas City Chiefs","KC @  SEA",""
"DST","15","2","22","Washington Redskins","WAS vs.  MIN",""
"DST","16","5","25","Minnesota Vikings","MIN @  WAS",""
"DST","17","10","25","Miami Dolphins","MIA @  OAK",""
"DST","18","4","27","Arizona Cardinals","ARI vs.  SF",""
"DST","19","12","29","Dallas Cowboys","DAL vs.  NO",""
"DST","20","9","31","Atlanta Falcons","ATL vs.  GB",""
"DST","21","10","30","Indianapolis Colts","IND vs.  SD",""
"DST","22","12","32","St. Louis Rams","STL @  DEN",""
"DST","23","14","32","Denver Broncos","DEN vs.  STL",""
"DST","24","14","28","San Diego Chargers","SD @  IND",""
"DST","25","15","32","Houston Texans","HOU vs.  TEN",""
"DST","26","16","25","Tampa Bay Buccaneers","TB @  BAL",""
"DST","27","18","31","Seattle Seahawks","SEA vs.  KC",""
"DST","28","20","32","Carolina Panthers","CAR @  CLE",""
"DST","29","21","32","Jacksonville Jaguars","JAC @  NYG",""
"DST","30","23","32","Detroit Lions","DET vs.  NE",""
"DST","31","23","32","Cincinnati Bengals","CIN @  NYJ",""
"DST","32","25","32","Buffalo Bills","BUF vs.  PIT",""
